Post_ID,Location_ID,Audience_Age,Age_Group,Audience_Gender,Audience_Location,Audience_Continent,Audience_Interests
d09fac61-58e8-4956-81c6-76c1debf8740,151,59,Senior Adults,Other,French Polynesia,Oceania,ago
c2344194-d193-459e-a424-2e5f347a7abf,208,23,Adolescent Adults,Female,Sierra Leone,Africa,become
341e6834-1441-407d-a011-7fa9ed09ea09,81,38,Mature Adults,Male,Solomon Islands,Oceania,real
55dae006-c4b8-4946-913f-9292f240304b,192,65,Senior Adults,Male,Palestinian Territory,Asia,cup
77fa5371-0989-4061-881e-412b416fc7ee,243,55,Senior Adults,Other,Niue,Oceania,police
4dfda5b1-f59b-488a-b900-1b418ab5f38f,57,21,Adolescent Adults,Male,Sweden,Europe,amount
5e8a7277-8994-4402-a491-0eefce32a3df,150,29,Adolescent Adults,Female,El Salvador,NorthAmerica,sea
bf7383b5-a222-4d8a-a853-f89dff20d954,188,57,Senior Adults,Female,Northern Mariana Islands,Oceania,statement
03a50083-fafe-4162-8d44-419ea47f4e3b,216,60,Senior Adults,Other,Taiwan,Asia,audience
c837e063-8604-412d-9637-c86057b50000,223,63,Senior Adults,Male,Romania,Europe,change
a20971ae-0348-4fe7-a128-ae138b509a10,54,45,Mature Adults,Other,Trinidad and Tobago,NorthAmerica,economic
9760ff65-1c86-4138-bb07-e3ad61b7af39,105,30,Adolescent Adults,Female,Marshall Islands,Oceania,apply
d01ffe32-30e5-44ab-9700-9d991fa665f1,163,63,Senior Adults,Female,Comoros,Africa,face
785c5240-be9a-4a78-88f8-4572690b89ac,202,65,Senior Adults,Other,Cote d'Ivoire,Africa,capital
062cc060-1695-42a9-83ce-ff2428cf4c5a,29,47,Senior Adults,Male,Libyan Arab Jamahiriya,Africa,market
17b7dadf-a958-45dd-8b67-83f1936e17e5,40,26,Adolescent Adults,Male,Georgia,Asia,third
2bb7174f-f59f-4a17-9311-eaae0ce88e15,78,40,Mature Adults,Female,Spain,Europe,cost
9d348996-9632-4de8-937c-a959bf778d1f,1,26,Adolescent Adults,Male,Greece,Europe,leader
f8c9bfd1-e753-4370-8157-8c782a07265f,159,25,Adolescent Adults,Male,Fiji,Oceania,artist
675724ff-80ca-4ca8-b67d-8d077e385111,99,59,Senior Adults,Female,Czech Republic,Europe,professional
0906c3cd-261b-4aa2-b604-0886c99ebee2,144,64,Senior Adults,Other,Swaziland,Africa,fall
cda46d9e-d2fb-4f9b-b01e-34eef1cd2fa8,217,25,Adolescent Adults,Male,Saint Lucia,NorthAmerica,why
e0ff1fef-1f42-4b19-a439-8b92af515fb1,38,54,Senior Adults,Female,Vietnam,Asia,five
e1188bbf-ce23-49e3-917b-330552d10e10,135,48,Senior Adults,Male,Benin,Africa,case
a8ae7336-ec39-4c16-bc4e-6fab5f6d5b88,231,51,Senior Adults,Male,Dominican Republic,NorthAmerica,moment
81406e28-981a-42f5-b0aa-1abbfb962bc4,232,30,Adolescent Adults,Male,Djibouti,Africa,indeed
3a9f0130-5ca8-47e0-b2b9-40299c22e6e0,31,65,Senior Adults,Female,Greenland,NorthAmerica,interest
9d727878-cd8c-4910-827e-1d1f6d599744,9,47,Senior Adults,Female,Rwanda,Africa,difficult
2c19f55a-d97f-4ffe-84df-1e08f21f0f00,190,65,Senior Adults,Male,Yemen,Asia,new
8b9591de-e5d3-4025-9fab-1a44640fb6b1,93,49,Senior Adults,Male,Montenegro,Europe,security
22801d4c-f62c-4c24-b642-ef1c212dad59,224,37,Mature Adults,Male,Turks and Caicos Islands,NorthAmerica,good
97edd2ed-5396-4cf7-82b5-ce70fb81776c,238,23,Adolescent Adults,Female,Cook Islands,Oceania,represent
1187af36-da15-4500-a877-dab68bc957b0,124,49,Senior Adults,Female,Panama,NorthAmerica,sister
7b6faa04-7cfa-40cb-864b-d797bc949f3e,9,53,Senior Adults,Female,Rwanda,Africa,wait
2592d271-3f68-4c55-b044-93ccb4fdc94a,239,42,Mature Adults,Male,Argentina,SouthAmerica,laugh
fcb42eb0-593e-49d4-b711-144c7744c827,125,63,Senior Adults,Other,Brazil,SouthAmerica,our
72aac709-846a-4b10-aec8-5bdbcf89eadc,104,26,Adolescent Adults,Other,Papua New Guinea,Oceania,get
32c46451-e116-452c-8786-1fcce4db1b27,208,48,Senior Adults,Other,Sierra Leone,Africa,natural
90ebd26c-6fbe-4c4a-b58d-9c676baba657,21,27,Adolescent Adults,Other,Reunion,Africa,poor
21e093ba-6a21-45cc-b619-685b16b2ff98,175,61,Senior Adults,Male,Ethiopia,Africa,too
932bb627-83a7-4485-b803-e0e9798e1840,134,22,Adolescent Adults,Male,Bermuda,NorthAmerica,amount
2679671c-c2b1-42e6-bf0f-1378b28d86cb,189,53,Senior Adults,Other,Zambia,Africa,foreign
7c09625a-2931-46ef-b791-5675198db72e,49,30,Adolescent Adults,Male,Martinique,NorthAmerica,dog
6368ed0b-9b51-4232-a958-5534c59fe470,12,29,Adolescent Adults,Other,Korea,Asia,play
667f3c76-00f5-471a-9210-fd5ae4bf73bf,100,50,Senior Adults,Male,Lesotho,Africa,coach
fbe50d2a-2dc5-4c9e-a7dd-489784c73f32,9,31,Mature Adults,Male,Rwanda,Africa,item
c2340ae3-c291-4c90-81ee-85be4dfada8a,86,48,Senior Adults,Female,Israel,Asia,expect
f70a7fcf-f240-450f-806e-b88dd47650ef,102,31,Mature Adults,Other,Austria,Europe,news
afdb7d8f-358b-4afb-80b2-3ae161caacfa,223,21,Adolescent Adults,Male,Romania,Europe,fund
a4ac1d3c-df89-4713-8aaa-28ca9c64a7e0,140,65,Senior Adults,Male,Gambia,Africa,space
4d4fc714-c56b-492b-b90e-520d0a18f7b7,161,36,Mature Adults,Other,Mozambique,Africa,surface
a74eb528-7a2e-4325-afe7-ee231a3d2e0f,234,22,Adolescent Adults,Other,Germany,Europe,information
42caba13-8344-46bd-ad15-2c4fff07ed1f,157,44,Mature Adults,Female,Vanuatu,Oceania,return
c359f4e2-248a-491b-9ff8-74a9a8948838,179,33,Mature Adults,Female,Bulgaria,Europe,ground
bd763d89-5b4f-4253-a6b4-92e416d189bf,120,26,Adolescent Adults,Female,Switzerland,Europe,design
d357c8e8-6071-4e6c-b144-06f8856c70c5,95,26,Adolescent Adults,Other,Senegal,Africa,hospital
1a493fe4-126a-4001-ae3e-e5cf78aa2339,82,52,Senior Adults,Male,Guinea,Africa,bank
ce9d6067-29e7-4207-a838-39ea35d602f0,64,56,Senior Adults,Male,Croatia,Europe,investment
ab53d4ba-6892-4879-a1c4-6ad8ec78422b,198,36,Mature Adults,Female,Luxembourg,Europe,ok
865bd9b4-5109-4597-8571-a709ad869be8,192,19,Adolescent Adults,Male,Palestinian Territory,Asia,very
32f27744-7331-4f46-9ddc-fb647e76fcc8,126,45,Mature Adults,Female,Serbia,Europe,left
26ec0d0d-98cb-4fa8-af60-4cd0c57b695b,125,18,Adolescent Adults,Other,Brazil,SouthAmerica,value
d0dc32f8-6cf0-4a19-acd3-059330cc4a0a,211,41,Mature Adults,Female,Azerbaijan,Asia,instead
c66c5657-d60e-485a-bcd0-523871f6ce88,69,26,Adolescent Adults,Male,Suriname,SouthAmerica,husband
8f5ea524-19d9-48ad-aeb8-8721a8ab6505,50,59,Senior Adults,Male,Tonga,Oceania,help
5edf02ec-bca0-4eff-8cac-707a8ba69aa8,27,23,Adolescent Adults,Other,Russian Federation,Europe,former
336e5485-e605-4ecf-a6b1-b977c4749482,180,39,Mature Adults,Male,Guyana,SouthAmerica,if
24aa0c0b-062e-4aac-bd72-a36071a17684,31,44,Mature Adults,Other,Greenland,NorthAmerica,method
49796d4b-6d5c-4260-b9e5-5a478402d231,159,58,Senior Adults,Other,Fiji,Oceania,expert
5378b2cf-3dff-4366-a70f-72f4997c72fa,31,51,Senior Adults,Other,Greenland,NorthAmerica,learn
1b357e5e-7973-4199-9455-30fa3cd7dc2a,12,19,Adolescent Adults,Other,Korea,Asia,read
c0699231-3475-4166-bb0e-1882f9bbf679,49,64,Senior Adults,Other,Martinique,NorthAmerica,effect
860c1753-9cf4-4c23-8af1-ab55692a4710,46,24,Adolescent Adults,Female,Malaysia,Asia,far
836a7f5a-211a-4f9a-8456-62dd23c1378a,243,27,Adolescent Adults,Female,Niue,Oceania,quickly
249f1bca-4c6a-44ab-8c7a-aaf0378190c3,50,63,Senior Adults,Female,Tonga,Oceania,morning
bf6046f8-c424-441d-ab32-f77818936413,94,43,Mature Adults,Male,Heard Island and McDonald Islands,Oceania,two
2663a69c-e096-4e89-bc7d-41b7594eb3e7,166,41,Mature Adults,Other,Finland,Europe,though
8e29afd1-c528-4444-b00d-30ad7a483701,34,48,Senior Adults,Female,Uruguay,SouthAmerica,hope
4ed2970b-56df-4e9b-baaf-0ee46e423418,186,60,Senior Adults,Other,Turkey,Asia,seek
4fd04e26-5c60-42ee-83c0-e6879b134704,178,52,Senior Adults,Male,Philippines,Asia,forget
3d373d6d-ad32-47e3-8961-dfe6ee2d528b,180,41,Mature Adults,Other,Guyana,SouthAmerica,pattern
73e40520-98c7-4537-8a3c-1284325dc394,179,47,Senior Adults,Female,Bulgaria,Europe,once
8d1b41d9-ba74-4e5f-ab65-90547a7352ba,99,43,Mature Adults,Male,Czech Republic,Europe,seem
1e2fe153-4269-4099-aa97-c4d97da0dff3,108,56,Senior Adults,Other,Estonia,Europe,onto
e6531e2b-1957-435d-8d3c-eff0ff61503d,217,48,Senior Adults,Female,Saint Lucia,NorthAmerica,anything
47be1fed-0eac-4f98-8767-5279d05f8176,231,28,Adolescent Adults,Male,Dominican Republic,NorthAmerica,wrong
7ccc96d4-f295-425d-a808-8e3cac821d0c,213,64,Senior Adults,Female,Italy,Europe,free
608bf1a6-6654-4691-a9d0-0af192d7b395,18,22,Adolescent Adults,Other,Denmark,Europe,onto
1c3cdbcd-7896-4847-97a9-b692d26460e6,23,36,Mature Adults,Male,Micronesia,Oceania,price
c82e527f-9204-4ecc-b2ee-b6187b649b91,212,36,Mature Adults,Female,Syrian Arab Republic,Asia,lawyer
cec64073-c333-445e-9396-85e5385d64c7,222,47,Senior Adults,Female,Lebanon,Asia,participant
7b369102-325b-42bb-b4aa-900929fce532,93,44,Mature Adults,Male,Montenegro,Europe,floor
6fea27b0-9eb3-450f-93b4-c3d5c800ef05,8,26,Adolescent Adults,Female,Hong Kong,Asia,us
f2f8f824-202d-49b9-b2af-4ef4b1b01b7c,10,44,Mature Adults,Male,United States Virgin Islands,NorthAmerica,create
776f28b9-0a79-4e8d-9de5-b3b06962fd08,99,52,Senior Adults,Female,Czech Republic,Europe,hold
59659000-28a1-4677-bfc6-9cf011cd4c7f,41,45,Mature Adults,Female,Sri Lanka,Asia,thought
170ff05a-18ed-4cb4-ba6b-9e7e680b15af,198,27,Adolescent Adults,Female,Luxembourg,Europe,course
9227f24f-c005-4acb-a213-31d4ed3f51ab,142,27,Adolescent Adults,Female,Bouvet Island (Bouvetoya),Antarctica,day
48595d4d-6a0f-4472-a925-90fd9cc17ff3,192,53,Senior Adults,Female,Palestinian Territory,Asia,require
262a6c01-2e40-4e96-acba-4842ab4f4637,125,40,Mature Adults,Other,Brazil,SouthAmerica,book
eac9dee3-e22b-485e-83f5-c2fdd4241692,93,61,Senior Adults,Female,Montenegro,Europe,hot
346ecb71-c1e5-4081-8c4c-546dbe67c1e6,110,60,Senior Adults,Male,Antarctica (the territory South of 60 deg S),Antarctica,activity
8ace6c6d-f49e-4f8a-9c2d-a969241bd59f,42,39,Mature Adults,Other,Kenya,Africa,son
bc061f62-2170-4949-ac45-dd3868f08dc4,14,43,Mature Adults,Female,Mali,Africa,easy
a5d50063-1b0b-4b88-b071-3a1da9a96c29,136,53,Senior Adults,Female,Pitcairn Islands,Oceania,determine
c967508d-7072-49d7-b0a3-89d91f8549d4,161,20,Adolescent Adults,Male,Mozambique,Africa,fast
26e719f1-34f3-4daf-a816-7b8ab0d5f888,87,50,Senior Adults,Other,Saint Barthelemy,NorthAmerica,before
f208d486-6d8a-405a-b522-b4bc4cd3ecfa,33,32,Mature Adults,Other,Bhutan,Asia,become
f6f4f19b-7e3a-4239-911b-a594f073ccaa,39,50,Senior Adults,Female,Netherlands,Europe,deal
18858102-9a35-4ef9-9cfb-d7a43f1b671f,30,44,Mature Adults,Other,Anguilla,NorthAmerica,go
63b2b998-0964-4e96-8318-fdedfb656bcf,188,50,Senior Adults,Male,Northern Mariana Islands,Oceania,gas
e6a7425e-baed-475d-be25-99e8868bcf60,173,21,Adolescent Adults,Male,Bahamas,NorthAmerica,statement
f2b8d916-8e4c-4d37-a2ac-a34ca327b1bf,24,62,Senior Adults,Female,Andorra,Europe,if
2a291437-e8f5-49b5-926e-ab452edd69ab,107,43,Mature Adults,Male,Thailand,Asia,rule
0e4c7e26-bc4c-4e73-8cd4-cf32379be912,215,51,Senior Adults,Other,Guatemala,NorthAmerica,card
f3e3d9c3-0eba-42e1-9a5f-fa029b59e5a2,62,43,Mature Adults,Female,Venezuela,SouthAmerica,author
0aad99ee-71c5-4a72-8485-8928b2c7392d,204,53,Senior Adults,Other,Burundi,Africa,question
c57622e4-36e0-405a-a8d5-a2ed88ef5308,9,50,Senior Adults,Female,Rwanda,Africa,activity
c70feb45-e619-4932-b415-beb676340e9f,187,27,Adolescent Adults,Other,Iraq,Asia,alone
599e50eb-87f7-4ac5-8015-84784d38abb4,195,63,Senior Adults,Other,Belize,NorthAmerica,north
a9213626-37ab-41de-a6e2-2c59fdd7fcd9,162,62,Senior Adults,Other,Latvia,Europe,her
e6b058f8-74dc-4247-b364-3e024d0a7306,204,19,Adolescent Adults,Female,Burundi,Africa,performance
bbce45ef-ef28-419b-93c4-2670603783b3,188,31,Mature Adults,Female,Northern Mariana Islands,Oceania,what
af15f0d4-04fb-4829-85cc-24396578282b,237,37,Mature Adults,Male,British Virgin Islands,NorthAmerica,skill
fdcb0b97-3fb6-4f24-a490-5b7115173223,215,65,Senior Adults,Female,Guatemala,NorthAmerica,truth
b38c20d7-9457-47a4-a681-808bf8c57084,217,21,Adolescent Adults,Male,Saint Lucia,NorthAmerica,beat
ddf7a75e-ed9a-4961-8383-2b39f075f9fe,218,42,Mature Adults,Male,Samoa,Oceania,or
2a9f1138-21ec-4f61-bf5f-b48e9dbd967c,181,34,Mature Adults,Female,San Marino,Europe,figure
b6dc1cf9-000f-4d49-91f7-fb2a6a280b33,112,41,Mature Adults,Female,Poland,Europe,tree
6f3a89e8-95c4-4e97-8006-e0800fac3136,187,21,Adolescent Adults,Male,Iraq,Asia,story
7a10f5a1-9fe1-4705-a7e9-d1cd43085f99,200,36,Mature Adults,Other,Pakistan,Asia,card
ec3f9055-2bcc-44d0-b217-d222e409da84,55,48,Senior Adults,Other,Saint Martin,NorthAmerica,draw
b71e7e3e-8ff4-487b-a87b-e47d1e617bf1,136,29,Adolescent Adults,Other,Pitcairn Islands,Oceania,travel
856ecac3-dcba-44c7-a53a-36cb96d0e192,10,65,Senior Adults,Female,United States Virgin Islands,NorthAmerica,if
afdf8d60-6105-47ff-ba30-587ff951a9c5,93,18,Adolescent Adults,Other,Montenegro,Europe,performance
65402148-d89d-45ee-aaa2-152794f394a1,116,61,Senior Adults,Other,Liberia,Africa,inside
60dcb7c1-6423-43a8-8013-be2ba0544443,156,26,Adolescent Adults,Female,Haiti,NorthAmerica,glass
00d2e1a9-4277-40a3-a6f3-c93959a9b6ab,242,39,Mature Adults,Male,Nauru,Oceania,success
4d01abdf-5f1f-40e6-8e24-0c6e7de15b1c,181,49,Senior Adults,Male,San Marino,Europe,wish
6d0806ef-d205-4a4e-99a0-3efdccfd1b2b,155,45,Mature Adults,Other,Lithuania,Europe,structure
677a5af8-d1b9-43ac-b20f-a7f748359301,33,29,Adolescent Adults,Male,Bhutan,Asia,history
56b19998-850e-457a-991a-2a4e008cac5a,232,31,Mature Adults,Male,Djibouti,Africa,wish
9b74d3da-fbe2-4d83-a3e2-958042f5e235,24,65,Senior Adults,Male,Andorra,Europe,challenge
18ee3e9f-a7c8-4536-8e31-f9a71e816c1f,169,34,Mature Adults,Male,Chad,Africa,stuff
5f557dae-520e-46f2-9cbb-e16e8a638577,125,63,Senior Adults,Male,Brazil,SouthAmerica,artist
77023236-02e4-4795-9bcc-7e7232e57172,200,58,Senior Adults,Male,Pakistan,Asia,less
0ba85d54-a64d-469d-b063-89a2c5aaa5b2,148,28,Adolescent Adults,Female,Portugal,Europe,participant
177a6396-cfb6-44e6-9a51-c9ab6ff333c4,67,44,Mature Adults,Male,Peru,SouthAmerica,board
6577e5a6-a16e-4f08-a1a2-ebf0fcd82be7,236,35,Mature Adults,Male,Kyrgyz Republic,Asia,word
67248eba-5954-4b99-8a07-fd87d4568e52,219,25,Adolescent Adults,Female,Myanmar,Asia,book
ed104f80-7400-46bc-ac9e-3c789c8f7774,61,48,Senior Adults,Male,Palau,Oceania,name
a63dcea7-dea4-44a4-acf9-08552ff26ebc,161,51,Senior Adults,Other,Mozambique,Africa,knowledge
94963cb0-4735-4d51-a568-63f6ca958c4c,142,50,Senior Adults,Female,Bouvet Island (Bouvetoya),Antarctica,want
8e319af3-8ad7-4d1f-87b5-22a1062b7c64,219,38,Mature Adults,Male,Myanmar,Asia,degree
a246930f-6984-44a6-a26b-2a65ce3d35b3,10,56,Senior Adults,Other,United States Virgin Islands,NorthAmerica,across
7d311b51-4fd6-4eca-ac5a-10a90681c22e,242,54,Senior Adults,Male,Nauru,Oceania,meeting
bfcd51b5-301f-4f3b-9be9-a1ae6a3cdbb6,135,38,Mature Adults,Male,Benin,Africa,carry
dec4701d-4ff5-4a76-8731-9e78ae0d7e6e,39,37,Mature Adults,Male,Netherlands,Europe,ready
94a68839-8dc2-46a9-aa6a-8b7221de104f,177,42,Mature Adults,Female,Colombia,SouthAmerica,wear
99379ecf-3df3-4e8c-b887-28ec46cf4a53,178,55,Senior Adults,Female,Philippines,Asia,throw
04d65d38-6161-43fc-9a62-763d4228a662,113,64,Senior Adults,Male,Equatorial Guinea,Africa,deal
9f77069b-8921-43ce-af2e-c0c0c3af7e6c,35,24,Adolescent Adults,Female,Maldives,Asia,improve
fe6399be-24af-4bce-bb2f-cc67e63a545a,118,27,Adolescent Adults,Female,Turkmenistan,Asia,nothing
4191c033-debe-424f-ba93-626f4d006ba3,83,58,Senior Adults,Female,Morocco,Africa,source
1f9192de-160d-41d4-81ce-35f6eb09be0d,140,52,Senior Adults,Female,Gambia,Africa,rather
ecf2d340-4e1f-41c1-adbf-2517199f1ba1,107,30,Adolescent Adults,Male,Thailand,Asia,six
7218970a-0ded-48de-a083-e069597408fc,9,47,Senior Adults,Male,Rwanda,Africa,system
6ff63c0f-3788-49ea-8d04-1edb9726f72c,221,33,Mature Adults,Male,Malta,Europe,election
b9b5f345-dcee-46df-a245-c246909277dc,88,18,Adolescent Adults,Female,Congo,Africa,none
bbea1aac-da0c-4223-83f3-a3f375037c18,69,23,Adolescent Adults,Male,Suriname,SouthAmerica,want
fcb705d5-53d1-4a5e-98dc-b3d6f5cbbab5,225,27,Adolescent Adults,Male,Canada,NorthAmerica,thing
cd7ce0b3-dfe0-403c-bcd4-16135d4ac95d,169,58,Senior Adults,Male,Chad,Africa,man
97092d65-a6aa-45ff-9584-87e498588a0c,190,61,Senior Adults,Male,Yemen,Asia,local
6476d44d-1078-4cd7-8666-bab70666c5c0,23,57,Senior Adults,Female,Micronesia,Oceania,consumer
e468b53e-852b-4751-ace1-62bc13e48cec,234,38,Mature Adults,Female,Germany,Europe,back
ef63f8b6-e3ba-4bb5-a7a5-c93c050c36cc,34,43,Mature Adults,Male,Uruguay,SouthAmerica,opportunity
4234d50c-1441-4947-9f01-3958d70b3050,174,62,Senior Adults,Other,Puerto Rico,NorthAmerica,figure
02f747fd-1162-4ef3-afd0-08bbff272b99,61,64,Senior Adults,Other,Palau,Oceania,when
ed3fb122-cea3-429e-b7ce-5931b35777bc,101,65,Senior Adults,Other,Guam,Oceania,trial
511c4083-877c-4dd7-88f7-9f612794bd54,228,33,Mature Adults,Female,Holy See (Vatican City State),Europe,government
6a26c9dc-20da-4eb9-9753-ad0aea5bffe1,37,32,Mature Adults,Other,Liechtenstein,Europe,once
ab5ae8ec-3829-4b2a-8bfb-0cb7588f246a,37,50,Senior Adults,Other,Liechtenstein,Europe,himself
bb5cf2ed-fa6d-4098-a94a-c919ab864b21,129,48,Senior Adults,Female,Oman,Asia,number
35dd0345-31e5-4908-89e6-461b417bed5d,141,65,Senior Adults,Male,New Caledonia,Oceania,wish
140aea8d-5af0-4740-8ede-46ec47962636,95,45,Mature Adults,Female,Senegal,Africa,to
81792d81-c960-4ac8-be73-5df6637e2a44,116,51,Senior Adults,Other,Liberia,Africa,teacher
3583c879-d84d-4d2b-a3de-841c94911f26,90,44,Mature Adults,Female,Ghana,Africa,small
9c595708-a8a1-4f8e-b531-73fe4c8d815c,170,40,Mature Adults,Female,United States Minor Outlying Islands,Oceania,air
2015a323-7864-4cb2-8ebf-0f0f4a8310f8,146,26,Adolescent Adults,Male,French Guiana,SouthAmerica,work
4d42d0a5-42a7-4cbf-be78-74d10b7f4fe9,14,31,Mature Adults,Female,Mali,Africa,generation
6f23698b-075a-4093-ace1-c51a2973a400,72,44,Mature Adults,Male,Malawi,Africa,reflect
d5da87af-4429-4f6e-8c6d-11bf12357261,22,25,Adolescent Adults,Male,Botswana,Africa,science
7056891d-cbad-46fb-a582-60717a99b22d,68,55,Senior Adults,Female,Kiribati,Oceania,deep
354579f3-a6de-477d-ac47-c967cff7c5f1,106,42,Mature Adults,Other,Paraguay,SouthAmerica,Congress
ce28c7ea-bb6a-475e-b6e4-547eb829fc77,211,63,Senior Adults,Male,Azerbaijan,Asia,money
31dd8e9a-119a-4139-8422-7a60c1779d8a,108,33,Mature Adults,Other,Estonia,Europe,real
a92db0f6-ed18-4672-af58-5fc9fa434f08,227,32,Mature Adults,Other,Cayman Islands,NorthAmerica,food
48cf4837-6873-4c7c-9e50-ce23a08a0ddf,5,27,Adolescent Adults,Female,Gabon,Africa,another
35b13066-1be9-49c5-a71e-174faade179b,92,35,Mature Adults,Male,Nigeria,Africa,take
10876c4a-259e-422c-b9f8-630675ffe79c,33,33,Mature Adults,Male,Bhutan,Asia,month
94e12213-3a2f-4e5f-bd97-5b5af8868543,189,24,Adolescent Adults,Other,Zambia,Africa,blood
a0165d56-d023-4b4e-96c5-dcc91a7a739f,101,24,Adolescent Adults,Other,Guam,Oceania,hour
21ec32ae-d450-4531-b488-bdf2c488c67a,32,61,Senior Adults,Female,Brunei Darussalam,Asia,maybe
9f38bb62-04e0-4743-9ab3-148e09de9619,49,57,Senior Adults,Male,Martinique,NorthAmerica,consumer
81c26d18-4a2b-4939-b32e-b5dd3658b4cf,185,50,Senior Adults,Female,Montserrat,NorthAmerica,notice
32ced4d5-ae6b-4057-87ee-7dd0dfb91084,62,53,Senior Adults,Female,Venezuela,SouthAmerica,up
c5556a79-b6fa-41f1-b074-789f86fc63ae,73,45,Mature Adults,Other,Tajikistan,Asia,little
1c47d6d1-d5e7-4ad9-9914-1aa5a2a6e7ba,162,53,Senior Adults,Other,Latvia,Europe,if
40b9fa13-d244-4803-ba77-4c2686c6fe85,108,63,Senior Adults,Male,Estonia,Europe,positive
f89986ad-7094-4d35-b15c-8c79a9cf744d,115,58,Senior Adults,Male,Dominica,NorthAmerica,if
f7ac32c6-508b-4c76-b43f-6c07420b96c1,5,37,Mature Adults,Female,Gabon,Africa,something
8585e5d7-2f53-492a-beec-11d1236adbfd,74,61,Senior Adults,Male,Timor-Leste,Asia,spring
17dbb6af-7017-4b28-bb80-d255bc5931d2,182,53,Senior Adults,Female,South Georgia and the South Sandwich Islands,SouthAmerica,hit
fe98011c-20d4-4657-9599-02fd18f244d6,133,28,Adolescent Adults,Male,Antigua and Barbuda,NorthAmerica,ago
19041a67-e92f-47ad-b8d8-1405a9e0dbbf,55,65,Senior Adults,Other,Saint Martin,NorthAmerica,well
91d56a5a-cb56-4f7b-b0c9-e06d8e60d98f,216,63,Senior Adults,Female,Taiwan,Asia,factor
565018a7-0489-448d-adf8-f1874daca876,44,43,Mature Adults,Male,Mayotte,Africa,difference
aef4f0ac-279b-43e8-8ee0-d331b62de7f7,217,48,Senior Adults,Female,Saint Lucia,NorthAmerica,cultural
25f6991d-fd17-4782-bda4-f437adcb1b22,139,31,Mature Adults,Male,Mongolia,Asia,point
e609e8a0-aa21-4782-8569-a695d314a650,182,56,Senior Adults,Female,South Georgia and the South Sandwich Islands,SouthAmerica,yourself
d4529d71-433b-4df7-a8f3-a356b1123167,228,22,Adolescent Adults,Other,Holy See (Vatican City State),Europe,another
ec1f6201-e22d-4c59-80f0-cd1c1e8a75f1,169,35,Mature Adults,Other,Chad,Africa,clear
1ee78f7d-5abd-484d-9896-0bd9f4a6a42d,167,31,Mature Adults,Male,Faroe Islands,Europe,serious
4e667fce-7687-4bd8-aa19-11aadac6bf88,62,62,Senior Adults,Male,Venezuela,SouthAmerica,pick
03877232-35f4-487d-9c47-c3c070d604b1,44,43,Mature Adults,Other,Mayotte,Africa,action
86041617-fd58-4259-9749-ba631099b2fb,91,40,Mature Adults,Other,Saint Kitts and Nevis,NorthAmerica,begin
753cdcb0-ffe7-46a8-acb4-165982a851ff,65,18,Adolescent Adults,Female,Tokelau,Oceania,reality
5da5c726-d8ed-4d8b-bf3f-692ab39ae54a,211,53,Senior Adults,Female,Azerbaijan,Asia,Democrat
c7a2bdb8-9798-4052-998d-36712d106db2,5,38,Mature Adults,Female,Gabon,Africa,Mrs
13f3f556-e521-4ef1-859f-c23c0d0cb4e2,50,53,Senior Adults,Other,Tonga,Oceania,purpose
96a87d8f-5f9b-48ac-94d9-ff85ccedafc3,182,41,Mature Adults,Female,South Georgia and the South Sandwich Islands,SouthAmerica,term
d13e0d2d-2c16-45fa-8421-55fdf0d0fe3b,166,27,Adolescent Adults,Other,Finland,Europe,tell
ff0302d8-03a8-4af0-bdf3-ff1f93ee2ea0,123,59,Senior Adults,Other,Australia,Oceania,among
80d99e2f-869e-4fe6-a783-a82a9647218a,73,50,Senior Adults,Other,Tajikistan,Asia,assume
ac403ec6-f3f4-40cd-b762-c5b35df783d3,120,47,Senior Adults,Male,Switzerland,Europe,child
aa19544a-928b-4a00-85c4-5c56978add7e,213,49,Senior Adults,Female,Italy,Europe,too
3fbefe59-1854-47a6-8f6b-1f59e4e016ef,144,62,Senior Adults,Female,Swaziland,Africa,choice
6add2cc9-95c7-4b2c-8604-7e8496067f8d,199,29,Adolescent Adults,Female,New Zealand,Oceania,hear
36973584-4584-410e-bd26-2b7e1378a760,170,29,Adolescent Adults,Female,United States Minor Outlying Islands,Oceania,from
beb96576-1f33-479c-8392-c342b2571282,91,60,Senior Adults,Male,Saint Kitts and Nevis,NorthAmerica,ever
73873075-2735-4973-a8ff-0b585b698a96,72,21,Adolescent Adults,Other,Malawi,Africa,place
092d2325-9113-4aba-b4ca-05e926e5a218,28,42,Mature Adults,Male,Cuba,NorthAmerica,camera
7771b988-8b30-46a4-8e39-2ae8b40e88df,46,43,Mature Adults,Female,Malaysia,Asia,social
abb62b19-40d7-4152-83b1-729bb8d1d4e6,65,18,Adolescent Adults,Other,Tokelau,Oceania,throw
673ef8c3-3967-4fa9-ab7b-ca375a679c01,21,18,Adolescent Adults,Female,Reunion,Africa,mouth
41498220-525f-4f00-8c10-d2e1a481970f,206,32,Mature Adults,Female,United Kingdom,Europe,item
b7074e62-6b83-4ce0-9197-3461e3f74b75,2,36,Mature Adults,Male,Lao People's Democratic Republic,Asia,physical
