Post_ID,Likes,Comments,Shares,Impressions,Reach,Engagement_Rate,Total_Engagement,Calculated_Engagement_Rate,Engagement_per_Impression,Reach_Efficiency,Performance_Level
1a4b41cf-33d8-40f6-b99a-90ad8100ea0e,907,362,132,2943,2901,48.29,1401,48.29,47.6,98.57,High
9a559981-f9db-46ff-b424-531685f808f2,471,41,103,4737,3671,16.75,615,16.75,12.98,77.5,High
c8f668f5-409d-406c-99fc-132158d3f11a,527,394,154,3195,2127,50.54,1075,50.54,33.65,66.57,High
84afd251-20c7-45fa-b787-a3b5f2be581f,658,346,181,4053,1633,72.57,1185,72.57,29.24,40.29,High
b0c4ca23-48ef-408e-a37a-cfb0f17c7ca7,604,182,140,4793,1017,91.05,926,91.05,19.32,21.22,High
be65ba26-65a3-433a-adda-a0e984d7b231,512,133,46,3251,3043,22.71,691,22.71,21.25,93.6,High
982cd241-b6c5-4a05-9ad6-05035a179db2,177,78,35,3408,2666,10.88,290,10.88,8.51,78.23,High
a6abf6f4-9baf-4d3a-97f3-dfc4a54601b4,391,185,176,4848,3300,22.79,752,22.79,15.51,68.07,High
b5ec7f1f-7217-450e-8def-d1889c08d4bb,229,244,9,4044,2967,16.25,482,16.25,11.92,73.37,High
d15dc401-ca05-4b6e-9e9a-a0755028f20f,870,198,99,2933,2204,52.95,1167,52.95,39.79,75.14,High
da813df4-9657-42b5-af26-829959095691,333,8,172,2502,2195,23.37,513,23.37,20.5,87.73,High
e26c23e5-cb92-4220-a780-2d3c19dd5b2e,818,318,42,4975,3292,35.78,1178,35.78,23.68,66.17,High
ad33d37e-2b76-4b09-84d8-6b3f7a780746,438,365,17,1927,1672,49.04,820,49.04,42.55,86.77,High
623bcf91-e999-48dd-af24-205ae3e18921,389,59,182,3530,2130,29.58,630,29.58,17.85,60.34,High
5807ac9a-8d9e-4f35-a23a-a707b0a82a9d,481,435,123,3029,1405,73.95,1039,73.95,34.3,46.38,High
8257b196-6932-4377-ab6c-d33242507e6b,209,111,190,3933,3578,14.25,510,14.25,12.97,90.97,High
3259d69f-3e7a-49cc-8485-2a027aa0702a,119,104,179,4144,2466,16.3,402,16.3,9.7,59.51,High
e1c5c392-3d5c-4f04-a2ed-334ffb705036,953,327,84,2784,2263,60.27,1364,60.27,48.99,81.29,High
8da7ad4b-17de-45b8-803f-efc039046b7a,222,28,13,3322,1273,20.66,263,20.66,7.92,38.32,High
e425838c-99c9-4329-972f-8e2f55ac13ea,10,377,152,4503,4139,13.02,539,13.02,11.97,91.92,High
753cc655-10d2-4501-97b6-a0f1bd53b503,935,495,70,3982,1672,89.71,1500,89.71,37.67,41.99,High
9c462ee7-5122-4f7f-a28e-91bd6e86ab1c,940,459,198,4662,4337,36.82,1597,36.82,34.26,93.03,High
d97d984b-97d9-4705-bb01-ea50d2d29097,819,411,145,4545,1189,115.64,1375,115.64,30.25,26.16,High
0bd366ed-927b-49ce-93eb-19fbbfd4ade1,377,475,146,4720,2576,38.74,998,38.74,21.14,54.58,High
6f2cd8c2-0f99-423b-88d8-e5bb5c89379d,146,453,64,3900,3056,21.7,663,21.7,17.0,78.36,High
8ebc1357-c314-4d81-80d0-e5d9e69063fc,942,100,198,4854,2473,50.14,1240,50.14,25.55,50.95,High
6b6581b4-72a6-42b6-94e1-20dfb4a813a7,421,313,164,4762,1756,51.14,898,51.14,18.86,36.88,High
6132a86f-4324-47f0-9a9a-a9aa6fee4649,597,326,142,3949,3048,34.94,1065,34.94,26.97,77.18,High
217e2fac-56f7-4a44-b4dd-3a92d214cb8d,140,333,171,4466,1656,38.89,644,38.89,14.42,37.08,High
8d09cddd-2c6b-440a-8339-3764153e1bd0,930,476,4,4720,4561,30.91,1410,30.91,29.87,96.63,High
99a292eb-e574-453c-ad8f-0739e84c02a8,208,356,132,4958,2744,25.36,696,25.36,14.04,55.34,High
3a700f4a-ef2e-4069-8436-796cb2c919d8,505,378,198,4465,2258,47.87,1081,47.87,24.21,50.57,High
2cc116ac-743d-4f11-8076-4f93f8bf3223,227,274,3,2892,2430,20.74,504,20.74,17.43,84.02,High
895135aa-29f5-4666-bcb5-6438de266afc,33,138,145,3941,1092,28.94,316,28.94,8.02,27.71,High
ace77b0f-b8d6-4da7-97aa-ea1e6257a2d9,740,48,117,2333,1161,77.95,905,77.95,38.79,49.76,High
54fb7cfe-8f36-44b2-94cc-05919e104a42,173,269,63,4736,1518,33.27,505,33.27,10.66,32.05,High
bef173c6-7bdf-448e-b206-5ba765bc590a,638,218,76,4891,3591,25.95,932,25.95,19.06,73.42,High
02000a5a-9204-48e2-9e77-afb312ec2908,915,37,130,4513,4419,24.49,1082,24.49,23.98,97.92,High
5831af7b-df09-4b39-b89f-f4d6672aca8b,626,466,76,4142,2261,51.66,1168,51.66,28.2,54.59,High
4ee72d83-8e7b-4076-8d1f-5b9cd76900d4,95,0,162,1602,1536,16.73,257,16.73,16.04,95.88,High
16122f5f-82dd-41bf-880a-37638d275d1d,793,461,34,3627,2801,45.98,1288,45.98,35.51,77.23,High
2c93f41c-54e9-44f9-a2c5-f699dc13be9a,330,174,138,4459,1098,58.47,642,58.47,14.4,24.62,High
705a3741-c296-4e99-93df-b395806251d1,961,321,175,2521,2450,59.47,1457,59.47,57.79,97.18,High
367720ea-3aed-4290-a83a-9b3320430a76,629,340,80,4395,2399,43.73,1049,43.73,23.87,54.58,High
9da5171e-8163-4d60-946d-555d54d33433,156,124,174,4737,2395,18.96,454,18.96,9.58,50.56,High
95546dbf-0bd4-493f-952a-d0568b758deb,94,187,104,4400,4261,9.04,385,9.04,8.75,96.84,Medium
b55e9753-fc3a-469a-923d-728ee00a5201,319,166,42,1747,1146,45.99,527,45.99,30.17,65.6,High
a94138f9-2089-4d46-9f5e-0fd8c155813f,533,133,37,3407,3243,21.68,703,21.68,20.63,95.19,High
e6eab891-76e1-4b12-832b-971edb6d0816,257,251,97,3851,3147,19.22,605,19.22,15.71,81.72,High
044af904-9191-4cf1-be9b-83ac41bee848,383,211,102,4625,3732,18.65,696,18.65,15.05,80.69,High
edddd7f4-22c8-4ca2-b7d6-934540cd3102,690,389,28,2498,1235,89.64,1107,89.64,44.32,49.44,High
0c6abaf2-aa5f-4025-b465-1682807ead48,612,367,162,2689,1606,71.05,1141,71.05,42.43,59.72,High
ed5f3959-6d8a-4e17-81ba-c4b372570060,431,470,0,4620,1802,50.0,901,50.0,19.5,39.0,High
930cd10d-5856-4eb9-a5b2-97b462502d74,348,118,63,4668,2599,20.35,529,20.35,11.33,55.68,High
55e65192-be04-46bb-867e-a8b720d3441b,709,127,96,2035,1490,62.55,932,62.55,45.8,73.22,High
00513b76-fd71-4273-8020-97110c98d8cf,317,206,121,4586,2423,26.58,644,26.58,14.04,52.83,High
6b310276-2918-4ca6-9894-cd2b36dafcc8,867,100,80,4110,2445,42.82,1047,42.82,25.47,59.49,High
b3ba7a30-dbcd-4d49-950c-81e6725df769,291,459,100,4472,2509,33.88,850,33.88,19.01,56.1,High
832ef831-c7b7-4baa-91a7-050f1b107ced,655,389,13,4795,4305,24.55,1057,24.55,22.04,89.78,High
22087580-edac-4016-9c13-e67980335251,405,463,17,2374,1034,85.59,885,85.59,37.28,43.56,High
22bd4ecf-13fb-4c85-90cd-c002d708efa6,193,375,174,2535,1418,52.33,742,52.33,29.27,55.94,High
e35c74d9-5e7f-48ca-82f5-2c85b6228714,232,73,43,3163,1835,18.96,348,18.96,11.0,58.01,High
5c77034f-d10b-434c-a401-5d634290d99b,403,318,134,3732,2400,35.62,855,35.62,22.91,64.31,High
7bdcf3f1-fc81-4d58-878a-25c0b55be9ab,40,357,97,2989,2027,24.37,494,24.37,16.53,67.82,High
792d486a-116f-4b51-8f2b-43182fc262c1,492,264,109,4350,3151,27.45,865,27.45,19.89,72.44,High
d9a6a584-bbae-4310-afe9-51b12b041535,568,203,174,4623,4446,21.26,945,21.26,20.44,96.17,High
0f3f34c6-566a-4c9f-80a7-5acf82138653,13,485,30,3507,1992,26.51,528,26.51,15.06,56.8,High
59f787ae-3fbe-4e4a-a7da-dca8a21f5bf9,202,460,46,4653,1628,43.49,708,43.49,15.22,34.99,High
ff0b92ed-673e-47cf-801a-0fc6dda0d879,968,70,77,2684,2665,41.84,1115,41.84,41.54,99.29,High
172eb78f-4a18-4155-ab52-83fac89b1f48,234,198,86,4783,1418,36.53,518,36.53,10.83,29.65,High
59dcd666-acfe-40e4-b19a-1f62f0cb0934,964,359,104,4554,4408,32.37,1427,32.37,31.34,96.79,High
454b3ae5-4aa2-4b56-b863-3e6747c476df,10,478,20,2470,1248,40.71,508,40.71,20.57,50.53,High
00c6bec4-9522-4bf8-ba35-db13df989b9b,933,251,137,4416,2655,49.76,1321,49.76,29.91,60.12,High
3294e487-2b98-4111-b17d-0032aedbef12,429,94,156,2925,1724,39.39,679,39.39,23.21,58.94,High
6000b8cb-005d-49d7-8a8b-5e065498d912,873,114,194,2378,1649,71.62,1181,71.62,49.66,69.34,High
ddc6c032-90ab-4b8f-8b08-b606651e04f7,365,402,178,1608,1439,65.67,945,65.67,58.77,89.49,High
cf18719e-89ef-4dbe-868a-9bf376efaa23,438,66,146,4306,2555,25.44,650,25.44,15.1,59.34,High
2de3e539-239c-4fc1-8547-9f99a3a8af4e,888,145,137,4529,2972,39.37,1170,39.37,25.83,65.62,High
4c66c277-410a-46bb-bd95-0fd309873897,160,34,89,4235,3069,9.22,283,9.22,6.68,72.47,Medium
ec3969e4-a1c8-49f3-87f7-cc8ca1a76281,552,334,65,4552,3084,30.84,951,30.84,20.89,67.75,High
99b49dfb-6564-4e8e-bf90-76a7b8cf6416,256,90,193,2055,1767,30.5,539,30.5,26.23,85.99,High
bf100ecd-d5e7-4afb-b09b-c0686d34713d,980,187,55,3202,2084,58.64,1222,58.64,38.16,65.08,High
9899ef96-3560-4606-9c63-fc43363a8622,783,308,138,4993,4767,25.78,1229,25.78,24.61,95.47,High
55a44ddb-e0c7-4cb7-8a33-cb9a12489bd8,145,238,180,4480,1394,40.39,563,40.39,12.57,31.12,High
9083a593-658a-45ef-8026-a325ca71c7ee,122,67,123,4490,2336,13.36,312,13.36,6.95,52.03,High
71b8896f-1ae6-4d60-a0f3-7efeab637652,463,36,164,2203,1125,58.93,663,58.93,30.1,51.07,High
80c0d554-ccb4-488c-9056-5a8ab857e435,243,27,163,3410,2214,19.56,433,19.56,12.7,64.93,High
7c13d26b-4cd9-4187-9a84-6614f5a6b5cf,874,459,7,2140,1125,119.11,1340,119.11,62.62,52.57,High
25524177-5150-44b6-9532-035007deb3c9,520,477,175,4960,2819,41.58,1172,41.58,23.63,56.83,High
589ab8d5-8491-47c9-ac2b-5f8fabaf9e6a,661,3,168,4572,4475,18.59,832,18.59,18.2,97.88,High
7eeb0d35-947d-49b7-8456-6ac33fb3a895,514,241,183,4426,2671,35.12,938,35.12,21.19,60.35,High
33a28da1-06b5-4b68-bc78-0a4300c711f6,940,296,117,2041,1763,76.74,1353,76.74,66.29,86.38,High
96034e30-8c64-4b9d-992e-78c3e3b6a5b8,830,22,163,3559,1965,51.65,1015,51.65,28.52,55.21,High
56135003-4768-4018-90b7-9855e96a0547,922,145,55,2423,1072,104.66,1122,104.66,46.31,44.24,High
ce86bd6c-e19c-4243-9ec7-fd91496de050,135,417,104,2087,1124,58.36,656,58.36,31.43,53.86,High
f7f041db-3c40-469a-962e-42c29b00bc91,625,91,65,2697,1642,47.56,781,47.56,28.96,60.88,High
770f61f5-42e0-48f3-b000-95dd77e0c70a,954,413,26,4756,1928,72.25,1393,72.25,29.29,40.54,High
5ced5cd3-1376-4899-965e-ca5a86f61ce8,836,254,54,4373,3139,36.44,1144,36.44,26.16,71.78,High
74a33e3e-c099-426d-b9be-cc3eda0baadb,225,238,157,4990,4501,13.77,620,13.77,12.42,90.2,High
906762fe-0b47-4054-b50f-27af84a588b1,799,135,67,3958,3450,29.01,1001,29.01,25.29,87.17,High
4eba8633-c18f-4d12-ad85-4ce37d4a0aca,171,290,111,3731,3558,16.08,572,16.08,15.33,95.36,High
dd348208-f2ea-4f0b-880c-e1f0be561be3,365,433,100,4121,1388,64.7,898,64.7,21.79,33.68,High
02fdd637-a06a-472c-85ea-d6af0e5dd45e,162,491,28,4980,4079,16.7,681,16.7,13.67,81.91,High
74f6ee1f-de81-46b9-be43-28cfaa6da0a5,209,180,9,4670,1083,36.75,398,36.75,8.52,23.19,High
f60f6741-6251-4b40-b5f8-dff2bd33f97f,755,466,15,3108,1023,120.82,1236,120.82,39.77,32.92,High
bfa97d67-f8cd-4f14-ac47-d85aa9e40fb7,862,93,112,4683,3942,27.07,1067,27.07,22.78,84.18,High
377b0f36-bdea-4163-ab2b-5beba7045b59,542,382,97,3203,2468,41.37,1021,41.37,31.88,77.05,High
df714bb1-5138-4873-b331-fb956675fffa,149,334,183,4314,4029,16.53,666,16.53,15.44,93.39,High
f97452fb-bcb9-46d6-bcbb-3799d14e5154,332,384,133,4462,1980,42.88,849,42.88,19.03,44.37,High
d200ba14-a173-459c-ad8f-224e870ff3ba,825,219,9,2082,1316,80.02,1053,80.02,50.58,63.21,High
00def598-4bac-4a87-aad4-234b83027277,314,289,134,3544,2706,27.24,737,27.24,20.8,76.35,High
41965cf9-f9e8-4b47-8f41-8befaa0b087c,851,48,164,3829,3475,30.59,1063,30.59,27.76,90.75,High
d1f0d4db-d5d2-40fa-b5cd-336626735261,671,461,178,4673,1619,80.91,1310,80.91,28.03,34.65,High
549cefd3-bb41-4c96-9ab5-c6652f26353c,296,299,14,2312,2228,27.33,609,27.33,26.34,96.37,High
5f83aee1-5290-4e1a-b1d9-808b87e71255,368,290,127,4062,4045,19.41,785,19.41,19.33,99.58,High
5a144a55-7609-460b-8187-1040dad51801,66,455,153,4237,1459,46.2,674,46.2,15.91,34.43,High
c3270dda-7aa0-426c-b352-1f1bd74e1714,772,236,126,4956,2459,46.12,1134,46.12,22.88,49.62,High
967d2540-6d00-4b39-bb2c-65827cba026c,528,388,89,4709,4215,23.84,1005,23.84,21.34,89.51,High
c69e45db-4b7b-4c93-80e4-dbd3b769e131,838,201,184,4114,3856,31.72,1223,31.72,29.73,93.73,High
89228d3c-d0f0-4d8c-817a-faa4a137854b,101,200,182,4604,3649,13.24,483,13.24,10.49,79.26,High
d0e3d322-3bc6-46d8-99c1-69e90911cd09,369,338,134,3877,1434,58.65,841,58.65,21.69,36.99,High
aabd053d-e5ba-4025-b68e-9b960b7848ce,192,203,33,3229,2367,18.08,428,18.08,13.25,73.3,High
7ce38128-e9ee-4040-87fd-fbdbbe6adc30,145,487,186,4644,2279,35.89,818,35.89,17.61,49.07,High
f3828178-a2a7-4c8f-ad4e-3cfdff4d0c4b,448,47,177,4287,4162,16.15,672,16.15,15.68,97.08,High
6ab981c6-0213-4f9a-926f-0172238b762e,410,242,175,4451,3019,27.39,827,27.39,18.58,67.83,High
0da8d932-65f4-45f6-8ea4-be55b024db50,734,243,43,4093,1506,67.73,1020,67.73,24.92,36.79,High
9b90f190-089c-4493-b45e-5d1204a58532,454,58,33,4880,2560,21.29,545,21.29,11.17,52.46,High
968d7bc0-17cc-4037-b8fb-09a321abd6b1,606,33,121,1822,1642,46.29,760,46.29,41.71,90.12,High
939dd27f-9eb6-4e26-8d0a-2a8a6f26f4c3,315,369,98,4155,3803,20.56,782,20.56,18.82,91.53,High
8503d44c-3333-4442-9156-21c2c38fc377,413,59,113,4435,2368,24.7,585,24.7,13.19,53.39,High
fb4b17bf-6963-4fcd-a962-f4315713c762,389,370,158,4358,1349,67.98,917,67.98,21.04,30.95,High
5c2af156-3537-4f89-b392-5ec810adb3b6,246,58,140,4547,2302,19.29,444,19.29,9.76,50.63,High
06193b6f-690e-4c1a-820b-f8f178a57a56,241,235,170,3880,2924,22.09,646,22.09,16.65,75.36,High
08c7a97e-3fa2-4db7-882b-266f91e90cee,303,325,159,4181,2294,34.31,787,34.31,18.82,54.87,High
535908d3-5e0c-48f2-924d-99d40cb61a85,612,133,145,4742,2614,34.05,890,34.05,18.77,55.12,High
2250c9b5-08da-4641-a39a-877a36a1fa71,76,36,182,2325,1269,23.17,294,23.17,12.65,54.58,High
81b5d02d-4bfd-455d-9ec4-feccb091ee1a,276,153,155,2751,1478,39.51,584,39.51,21.23,53.73,High
79a2f1dc-1dec-426b-b590-7ec5fc8178a4,959,485,89,4125,2157,71.07,1533,71.07,37.16,52.29,High
a66a5f0a-8105-49b6-b40a-ebb3ecfe2510,721,256,107,3620,2553,42.46,1084,42.46,29.94,70.52,High
4f6aa325-7071-4f1b-9b94-e9bea9de49c1,274,263,130,1711,1320,50.53,667,50.53,38.98,77.15,High
88486c81-c8b1-4059-a691-640fe172ac16,618,217,34,3423,3039,28.59,869,28.59,25.39,88.78,High
0fdb2627-ef72-4ff6-bbdb-2382c61b043a,508,7,51,4688,3922,14.43,566,14.43,12.07,83.66,High
005b5d58-35b2-4f61-905a-f6cfd52e55b1,445,41,190,3942,1859,36.36,676,36.36,17.15,47.16,High
2002ee72-09bd-41b6-8cd4-c2e9c3965e1c,739,252,118,1261,1209,91.73,1109,91.73,87.95,95.88,High
6832820a-7dd3-4ad2-9c79-42064732c19e,269,21,36,4376,2148,15.18,326,15.18,7.45,49.09,High
63c18aa3-5a1c-4c3e-8f25-849c46751e9f,684,66,161,4730,2341,38.91,911,38.91,19.26,49.49,High
c39bf8a6-4e38-44f7-81f2-6d662d84f895,31,381,160,1902,1636,34.96,572,34.96,30.07,86.01,High
3dc6f054-969c-4856-a2bb-cd3ddced7114,271,462,101,3585,3437,24.27,834,24.27,23.26,95.87,High
a1705aa3-5161-4f57-b965-9d5a23def2c2,327,59,0,4144,2559,15.08,386,15.08,9.31,61.75,High
effa2d70-d58d-4073-ba75-5d4908785094,602,349,129,3399,1304,82.82,1080,82.82,31.77,38.36,High
e34e9bd7-58e3-4876-97e8-5f7b68478350,52,19,112,2729,2455,7.45,183,7.45,6.71,89.96,Medium
1664479c-3240-4b3f-9099-54886d2bee90,643,425,18,2974,1782,60.94,1086,60.94,36.52,59.92,High
338edcfa-c829-44fa-809d-3de6f14a4ffc,486,57,129,2890,2176,30.88,672,30.88,23.25,75.29,High
52502e3d-f957-4c0b-afd9-6427a5f8473f,414,459,157,3501,2462,41.84,1030,41.84,29.42,70.32,High
518bf0bc-916a-497e-95c5-7f550fd79390,9,345,54,2495,1192,34.23,408,34.23,16.35,47.78,High
5f73ff5f-f973-44de-b35e-133a73249e43,646,146,80,2358,1240,70.32,872,70.32,36.98,52.59,High
693575b8-8d0e-4e2e-9d80-598b531cfbc6,107,69,36,2663,1895,11.19,212,11.19,7.96,71.16,High
f7e3e40b-4375-4535-9b49-23aec52d7f30,172,193,92,4413,3536,12.92,457,12.92,10.36,80.13,High
ce4d2fca-0e24-4d76-8479-e103dbcf68e6,762,456,165,2528,2323,59.54,1383,59.54,54.71,91.89,High
e722b3cf-6dd2-46a4-8d3b-b6414017ecfe,734,234,89,3113,1853,57.04,1057,57.04,33.95,59.52,High
1f7f71da-f42c-444c-bfee-968432d02090,710,227,150,2191,2051,53.0,1087,53.0,49.61,93.61,High
0fbcc6bf-d155-4fa8-a086-8d0700d383bb,527,420,111,4449,1861,56.85,1058,56.85,23.78,41.83,High
7982d159-365f-49f8-808d-8e7a3bf78c32,819,300,124,3785,3557,34.95,1243,34.95,32.84,93.98,High
d25e6cca-e4ad-43db-83c8-e6be4dac6d60,385,23,44,4801,2066,21.88,452,21.88,9.41,43.03,High
dccc37d8-dae3-42d7-852e-29d9de5a9e38,298,262,87,4337,2312,27.98,647,27.98,14.92,53.31,High
5dbf3be0-39fc-4ce7-b234-86f0a0a5fe85,759,154,116,4517,1626,63.28,1029,63.28,22.78,36.0,High
e42125b7-71a8-4f5f-87f8-e281e16b7e37,213,250,41,3526,1548,32.56,504,32.56,14.29,43.9,High
10c20227-e77c-43b4-86b3-c7ff014f3bfc,898,341,6,3521,2613,47.65,1245,47.65,35.36,74.21,High
c5e8be26-8637-4006-8086-0f350c403b3f,841,104,78,3320,2804,36.48,1023,36.48,30.81,84.46,High
79f08d21-11ac-4898-aadb-90b67f7d2502,488,352,122,4866,3646,26.39,962,26.39,19.77,74.93,High
f22047b5-7808-4af5-b1eb-47e4a4133479,751,440,42,3248,1612,76.49,1233,76.49,37.96,49.63,High
8374c821-340f-4237-87b8-05bc63423c85,773,120,77,3297,3188,30.43,970,30.43,29.42,96.69,High
cf2ff559-f801-47e8-b55c-2c62b642181f,182,165,24,4175,1477,25.12,371,25.12,8.89,35.38,High
fe866ee4-cbd4-4a28-9211-0c348a434691,913,351,176,4354,2064,69.77,1440,69.77,33.07,47.4,High
70d287d4-e294-487a-8ee9-d61b5e990bcc,680,358,88,2931,2429,46.36,1126,46.36,38.42,82.87,High
3f640d6a-4159-459a-91ff-58524cc604f4,757,116,152,2823,1787,57.36,1025,57.36,36.31,63.3,High
00261a7d-c82f-4db1-a7fc-fc384c73903b,143,148,5,3315,1597,18.53,296,18.53,8.93,48.17,High
301ab90d-1c31-42f7-b28f-fb17184b56d3,564,193,82,3842,3664,22.9,839,22.9,21.84,95.37,High
aa9f1a7f-33cf-45cc-be63-2d097a08c190,998,210,108,4842,2574,51.13,1316,51.13,27.18,53.16,High
0e90969a-1f8e-4dd3-b5ce-05a59152581a,606,138,200,3871,2513,37.56,944,37.56,24.39,64.92,High
a6fdc595-6e98-4999-9433-3e9a79396a6d,857,399,17,2913,1911,66.61,1273,66.61,43.7,65.6,High
33384b7c-d9b9-4f28-9c14-59f87e708c01,999,257,122,3135,1178,116.98,1378,116.98,43.96,37.58,High
f2ef5ef9-5b1e-4742-bc41-ee8e66de6d79,860,465,138,3300,1199,122.02,1463,122.02,44.33,36.33,High
04a888dd-5205-420c-90da-c937aa23deda,599,458,67,3495,2974,37.79,1124,37.79,32.16,85.09,High
192b2f82-1d7a-48c8-995e-2413f9114910,842,137,72,3838,3297,31.88,1051,31.88,27.38,85.9,High
850edc72-4eb9-4a28-b650-88b9a4659c37,271,78,28,4601,3543,10.64,377,10.64,8.19,77.0,High
48961d49-b770-45c3-892b-249de3982117,121,215,69,4557,2077,19.5,405,19.5,8.89,45.58,High
9b2dde63-d177-4c55-9d59-acb41a3d8531,577,238,118,4874,1489,62.66,933,62.66,19.14,30.55,High
88d23b13-94b0-409f-b254-2a817a3f87ae,977,302,33,3588,1207,108.7,1312,108.7,36.57,33.64,High
15f0d40c-3297-4b25-82f5-ae20260111f9,158,92,109,2807,2306,15.57,359,15.57,12.79,82.15,High
987deb69-2136-464d-ab4a-a2b1078cb708,805,259,40,4276,3149,35.06,1104,35.06,25.82,73.64,High
75291494-f502-45b6-8835-275e1959e3b9,784,224,169,4700,3606,32.64,1177,32.64,25.04,76.72,High
c6e38e61-5a2a-41eb-9206-4eee80b6a148,609,199,173,2439,1234,79.5,981,79.5,40.22,50.59,High
d25cf302-82ba-4793-9413-0f6f50a1ac20,709,265,11,4914,1287,76.53,985,76.53,20.04,26.19,High
0a411bd9-50c6-4705-ae13-62cb1fdccf98,2,38,95,4058,2244,6.02,135,6.02,3.33,55.3,Medium
c604126d-f62f-4c52-8bb6-e98274f258cd,823,330,163,3046,1685,78.1,1316,78.1,43.2,55.32,High
ec78c3de-9fdf-469a-aaf7-c403505d0725,109,62,152,4018,2340,13.8,323,13.8,8.04,58.24,High
1cf47106-72a1-4a32-87e6-7451ff72bea6,147,92,80,2059,2012,15.85,319,15.85,15.49,97.72,High
8a62b9ec-4322-4984-bac0-0aff1430d10f,647,468,20,4169,3440,32.99,1135,32.99,27.22,82.51,High
c324bb16-1410-4c84-8376-e82861308205,15,102,96,1824,1795,11.87,213,11.87,11.68,98.41,High
39a41d43-1901-444e-a414-7e2238cb9018,203,65,64,2004,1310,25.34,332,25.34,16.57,65.37,High
37866bbd-fb87-42f0-88b6-1a9065bd7920,765,144,14,4099,1285,71.83,923,71.83,22.52,31.35,High
8e805912-4c48-4665-afe9-9c18e4a80e3a,583,394,23,4098,3574,27.98,1000,27.98,24.4,87.21,High
63284671-d455-4631-9db4-67c7e8d6001c,960,352,152,2568,2165,67.62,1464,67.62,57.01,84.31,High
59064279-a887-4a90-813c-f97dc149cfb1,775,414,175,4346,2568,53.12,1364,53.12,31.39,59.09,High
fc5a50e4-6d83-4a81-a548-d3aefd965ae8,546,206,26,2267,1889,41.19,778,41.19,34.32,83.33,High
96cae71b-1e71-43c8-9db3-ad0bd80a5d80,984,162,56,1379,1068,112.55,1202,112.55,87.16,77.45,High
74919163-4134-4d87-a75e-3a6fe7f45fcd,437,291,61,4281,1003,78.66,789,78.66,18.43,23.43,High
7b19efa0-7ae4-4e5d-87a3-fe80ab4d614b,126,244,76,4397,3713,12.01,446,12.01,10.14,84.44,High
0a7e9610-1ee2-4309-98f0-662fb079379e,229,196,164,3358,1301,45.27,589,45.27,17.54,38.74,High
be59348c-ab05-435c-9600-67d64f4c296e,596,292,113,4081,1346,74.37,1001,74.37,24.53,32.98,High
6cda916e-df65-4df9-a6f8-689e4ada0541,814,288,188,4585,1514,85.2,1290,85.2,28.14,33.02,High
1cf328e0-293a-4310-b310-173cc700b0e0,233,140,163,4004,2139,25.06,536,25.06,13.39,53.42,High
e7248029-89ed-47ce-a65e-ee3e268247cb,739,349,17,4695,4616,23.94,1105,23.94,23.54,98.32,High
eb550ae0-95a2-4150-92ea-c33df058bcbf,652,99,50,3885,2928,27.36,801,27.36,20.62,75.37,High
5c85b3c2-2b5c-4d29-9c1b-591b5ee7fb72,812,275,97,4928,4760,24.87,1184,24.87,24.03,96.59,High
860ade23-344d-4dc1-b3bf-9de7d8bf38d4,211,120,150,2112,1774,27.11,481,27.11,22.77,84.0,High
5f46064a-05ea-4442-b33e-07d4ee0ac7e5,838,498,36,2093,1851,74.12,1372,74.12,65.55,88.44,High
cdf2f9a3-394b-450d-b2ef-7064cf373b22,693,199,53,3866,1193,79.21,945,79.21,24.44,30.86,High
0ccc41f8-ea29-4562-9942-e86b957f9b1e,311,480,112,4542,3624,24.92,903,24.92,19.88,79.79,High
eb3bf774-b70a-41b8-ac0a-41c03fd9bd35,628,77,197,3790,3259,27.68,902,27.68,23.8,85.99,High
78ec2154-6628-4cd2-bcc8-184ec781e2d1,977,225,6,3989,1617,74.71,1208,74.71,30.28,40.54,High
7f9ed88f-6ff3-4d26-9f55-7e49b7ed224d,308,228,143,4423,3267,20.78,679,20.78,15.35,73.86,High
9873c2e9-42e1-4a40-8ea5-3810856819f2,576,9,31,4943,2063,29.86,616,29.86,12.46,41.74,High
63c8d83a-8b1c-4422-9cef-245780cffcb9,34,369,140,3453,1166,46.57,543,46.57,15.73,33.77,High
f83ba7db-059f-4652-9584-1a05cb8a21d7,615,326,132,2142,2133,50.3,1073,50.3,50.09,99.58,High
7fd0a87b-09d5-4d82-b10c-cd81db0062ab,58,258,171,4529,2068,23.55,487,23.55,10.75,45.66,High
cb3e7fc0-673d-4d26-8770-794440644cc1,122,170,160,4979,4384,10.31,452,10.31,9.08,88.05,High
dfe25f1e-da49-499e-b20e-fb6de0ee47cf,360,450,24,4408,2582,32.3,834,32.3,18.92,58.58,High
aeec60e1-eb00-4c47-b353-93a1585fb0d5,302,273,135,4820,3852,18.43,710,18.43,14.73,79.92,High
37e41f63-9bba-40ba-8562-63b354657b5d,48,397,44,2424,1755,27.86,489,27.86,20.17,72.4,High
aecda5d8-ccc7-4c12-8935-995993151ee0,386,4,38,4355,1548,27.65,428,27.65,9.83,35.55,High
07e5312d-ed80-4a80-a616-b95b899159a6,291,362,44,2327,1080,64.54,697,64.54,29.95,46.41,High
68a35755-7a12-43f0-929c-dff72b32263a,718,445,28,4287,2072,57.48,1191,57.48,27.78,48.33,High
